round,trial,score,vs_left,best_action,win_probability
1,2,86,2,small,0.0017062500000000003
1,2,86,3,small,0.0025694921874999995
1,2,87,0,small,0.0004021875000000002
1,2,87,1,small,0.0006703125000000003
1,2,87,2,small,0.0010214062500000002
1,2,87,3,small,0.001459296875
1,2,88,0,small,0.0002475000000000001
1,2,88,1,small,0.0003984375000000001
1,2,88,2,small,0.0005778125000000002
1,2,88,3,small,0.0007756640625
1,2,89,0,small,0.00014437500000000003
1,2,89,1,small,0.00022312500000000007
1,2,89,2,small,0.00030515625000000003
1,2,89,3,small,0.000380703125
1,2,90,0,small,7.875000000000003e-05
1,2,90,1,small,0.00011593750000000003
1,2,90,2,small,0.00014796875000000002
1,2,90,3,small,0.00016992187500000002
1,2,91,0,small,3.9375000000000015e-05
1,2,91,1,small,5.4687500000000015e-05
1,2,91,2,small,6.445312500000002e-05
1,2,91,3,small,6.8125e-05
1,2,92,0,small,1.750000000000001e-05
1,2,92,1,small,2.265625000000001e-05
1,2,92,2,small,2.4531250000000007e-05
1,2,92,3,small,2.4531250000000007e-05
1,2,93,0,small,6.562500000000003e-06
1,2,93,1,small,7.812500000000004e-06
1,2,93,2,small,7.890625000000002e-06
1,2,93,3,small,7.890625000000002e-06
1,2,94,0,small,1.8750000000000007e-06
1,2,94,1,small,2.0312500000000007e-06
1,2,94,2,small,2.0312500000000007e-06
1,2,94,3,small,2.0312500000000007e-06
1,2,95,0,small,3.1250000000000013e-07
1,2,95,1,small,3.1250000000000013e-07
1,2,95,2,small,3.1250000000000013e-07
1,2,95,3,small,3.1250000000000013e-07
1,2,96,0,small,0.0
1,2,96,1,small,0.0
1,2,96,2,small,0.0
1,2,96,3,small,0.0
1,2,97,0,small,0.0
1,2,97,1,small,0.0
1,2,97,2,small,0.0
1,2,97,3,small,0.0
1,2,98,0,small,0.0
1,2,98,1,small,0.0
1,2,98,2,small,0.0
1,2,98,3,small,0.0
1,2,99,0,small,0.0
1,2,99,1,small,0.0
1,2,99,2,small,0.0
1,2,99,3,small,0.0
1,2,100,0,small,0.0
1,2,100,1,small,0.0
1,2,100,2,small,0.0
1,2,100,3,small,0.0
1,3,0,0,small,0.4890763305762372
1,3,0,1,small,0.509703655572284
1,3,0,2,small,0.6349360670851851
1,3,0,3,small,0.876099031446863
1,3,1,0,small,0.4890313532386783
1,3,1,1,small,0.5096743636662039
1,3,1,2,small,0.634874111857106
1,3,1,3,small,0.8760754044375991
1,3,2,0,small,0.48899596422847297
1,3,2,1,small,0.509639764444254
1,3,2,2,small,0.6347969813662192
1,3,2,3,small,0.8760380339860621
1,3,3,0,small,0.48898881781507025
1,3,3,1,small,0.5095997675612671
1,3,3,2,small,0.6347022974162122
1,3,3,3,small,0.8759871029927441
1,3,4,0,small,0.4890073044745348
1,3,4,1,small,0.5095543348456493
1,3,4,2,small,0.6345864189358468
1,3,4,3,small,0.8759210389188912
1,3,5,0,small,0.4890489991668506
1,3,5,1,small,0.5095034740336876
1,3,5,2,small,0.6344444887641135
1,3,5,3,small,0.875836373689849
1,3,6,0,small,0.489111649683312
1,3,6,1,small,0.5095305117818152
1,3,6,2,small,0.6342705058795237
1,3,6,3,small,0.8757276742441934
1,3,7,0,small,0.48919316568535565
1,3,7,1,small,0.5096563388923334
1,3,7,2,small,0.6340578504076436
1,3,7,3,small,0.8755875530211572
1,3,8,0,small,0.4892916083954057
1,3,8,1,small,0.5098497909691857
1,3,8,2,small,0.6341219163586097
1,3,8,3,small,0.8754078868532034
1,3,9,0,small,0.4894051809024911
1,3,9,1,small,0.510029312285169
1,3,9,2,small,0.6344454353674486
1,3,9,3,small,0.8751777060314987
1,3,10,0,small,0.48953221904746075
1,3,10,1,small,0.5101923023376558
1,3,10,2,small,0.634938509500799
1,3,10,3,small,0.8751437874787333
1,3,11,0,small,0.48942405828583835
1,3,11,1,small,0.5101727583977537
1,3,11,2,small,0.6354802745062345
1,3,11,3,small,0.8753517829230293
1,3,12,0,small,0.48932974917916056
1,3,12,1,small,0.5100254470759361
1,3,12,2,small,0.6359577345114121
1,3,12,3,small,0.8757462493086193
1,3,13,0,small,0.48924917901491716
1,3,13,1,small,0.5099030883418905
1,3,13,2,small,0.636266143215978
1,3,13,3,small,0.8762546342447883
1,3,14,0,small,0.4891821686326065
1,3,14,1,small,0.5098022371660578
1,3,14,2,small,0.6363079515670915
1,3,14,3,small,0.8767841117518348
1,3,15,0,small,0.4891284811873599
1,3,15,1,small,0.5097195708676968
1,3,15,2,small,0.6359948481623154
1,3,15,3,small,0.8772219912252984
1,3,16,0,small,0.48906099717041324
1,3,16,1,small,0.5096427006057362
1,3,16,2,small,0.6354831933405606
1,3,16,3,small,0.8774348218006659
1,3,17,0,small,0.4889530945112316
1,3,17,1,small,0.509556251429682
1,3,17,2,small,0.6350432160511789
1,3,17,3,small,0.8772755649318368
1,3,18,0,small,0.48877897652215246
1,3,18,1,small,0.5094561699742366
1,3,18,2,small,0.6346591685380187
1,3,18,3,small,0.8767576599296495
1,3,19,0,small,0.48851397953314163
1,3,19,1,small,0.5093439505816008
1,3,19,2,small,0.6343117213854605
1,3,19,3,small,0.8763150922520537
1,3,20,0,small,0.4882996648502902
1,3,20,1,small,0.5092209761878684
1,3,20,2,small,0.6339785745719304
1,3,20,3,small,0.8759361589155459
1,3,21,0,small,0.4881318064874991
1,3,21,1,small,0.5090885255446014
1,3,21,2,small,0.633635007295521
1,3,21,3,small,0.875602864252325
1,3,22,0,small,0.48828818402436724
1,3,22,1,small,0.5089477800052559
1,3,22,2,small,0.633254371548486
1,3,22,3,small,0.8752906249553177
1,3,23,0,small,0.4888458895470164
1,3,23,1,small,0.508799829901529
1,3,23,2,small,0.6328086184160724
1,3,23,3,small,0.8749684831263884
1,3,24,0,small,0.4893770376638251
1,3,24,1,small,0.5086456805332926
1,3,24,2,small,0.632268849328539
1,3,24,3,small,0.8745997574418344
1,3,25,0,small,0.4898828930131668
1,3,25,1,small,0.508486257794454
1,3,25,2,small,0.6316058853294468
1,3,25,3,small,0.8741430691090049
1,3,26,0,small,0.49036466001253975
1,3,26,1,small,0.5100712667443701
1,3,26,2,small,0.6307908481877289
1,3,26,3,small,0.8735536853310819
1,3,27,0,small,0.49082348572622836
1,3,27,1,small,0.5121728811026968
1,3,27,2,small,0.6298047409700421
1,3,27,3,small,0.872785128560434
1,3,28,0,small,0.49126046259640793
1,3,28,1,small,0.5137188325062313
1,3,28,2,small,0.6354032353779281
1,3,28,3,small,0.8718145634941268
1,3,29,0,small,0.49167663104419795
1,3,29,1,small,0.5136197386048357
1,3,29,2,small,0.6409158155442264
1,3,29,3,small,0.8705740895974046
1,3,30,0,small,0.49207298194685517
1,3,30,1,small,0.5134521033873892
1,3,30,2,small,0.6447999921678073
1,3,30,3,small,0.87446541642343
1,3,31,0,small,0.4872608430533897
1,3,31,1,small,0.5097818795997113
1,3,31,2,small,0.6463155746149446
1,3,31,3,small,0.8795116918089443
1,3,32,0,small,0.4874435670456041
1,3,32,1,small,0.5070792206395838
1,3,32,2,small,0.6455069346149656
1,3,32,3,small,0.8836355770204232
1,3,33,0,small,0.4876377757300489
1,3,33,1,small,0.5074559136609783
1,3,33,2,small,0.6424343173072933
1,3,33,3,small,0.8864223329681686
1,3,34,0,small,0.4878419609863933
1,3,34,1,small,0.5077852136494064
1,3,34,2,small,0.6371441185893636
1,3,34,3,small,0.8873736618927612
1,3,35,0,small,0.4880547322824282
1,3,35,1,small,0.5080662449004764
1,3,35,2,small,0.6297327800667932
1,3,35,3,small,0.8859795806945712
1,3,36,0,small,0.4877113168314793
1,3,36,1,small,0.508105295366525
1,3,36,2,small,0.6252500969054641
1,3,36,3,small,0.8816914333080166
1,3,37,0,small,0.4867950413275993
1,3,37,1,small,0.5078272679085953
1,3,37,2,small,0.6262436702635461
1,3,37,3,small,0.8740904275552538
1,3,38,0,small,0.4852966167405708
1,3,38,1,small,0.5074545408653289
1,3,38,2,small,0.6269782182748143
1,3,38,3,small,0.866399559885904
1,3,39,0,small,0.4832140397529246
1,3,39,1,small,0.5070995627288847
1,3,39,2,small,0.6273627783342983
1,3,39,3,small,0.8674637387001393
1,3,40,0,small,0.48401337119326154
1,3,40,1,small,0.5067614883132235
1,3,40,2,small,0.6273156383013262
1,3,40,3,small,0.8683574921853862
1,3,41,0,small,0.4847746392316777
1,3,41,1,small,0.5064395126792605
1,3,41,2,small,0.6267636617673349
1,3,41,3,small,0.868936970987911
1,3,42,0,small,0.48549965641112164
1,3,42,1,small,0.5061328692183433
1,3,42,2,small,0.6256416566077797
1,3,42,3,small,0.8690458390151716
1,3,43,0,small,0.486190148962973
1,3,43,1,small,0.5058408278269937
1,3,43,2,small,0.6238935557678026
1,3,43,3,small,0.8685256465478002
1,3,44,0,small,0.48684776091711707
1,3,44,1,small,0.5055626931685654
1,3,44,2,small,0.6214734675778738
1,3,44,3,small,0.867225243750756
1,3,45,0,small,0.487474058016302
1,3,45,1,small,0.5052978030176813
1,3,45,2,small,0.618346605347603
1,3,45,3,small,0.8650093024524151
1,3,46,0,small,0.48807053144409723
1,3,46,1,small,0.5050455266835061
1,3,46,2,small,0.6144901053533719
1,3,46,3,small,0.861766009772622
1,3,47,0,small,0.4886386013753307
1,3,47,1,small,0.5048052635081011
1,3,47,2,small,0.6100825966163065
1,3,47,3,small,0.8574139931474748
1,3,48,0,small,0.4891796203574579
1,3,48,1,small,0.5045764414362868
1,3,48,2,small,0.6051104156762441
1,3,48,3,small,0.8524032621679821
1,3,49,0,small,0.48969487653091226
1,3,49,1,small,0.5043585156536063
1,3,49,2,small,0.6001051577868993
1,3,49,3,small,0.8457646116629591
1,3,50,0,small,0.4901855966961069
1,3,50,1,small,0.5083008184796252
1,3,50,2,small,0.6127823563744279
1,3,50,3,small,0.8492655899766276
1,3,51,0,small,0.4906529492343875
1,3,51,1,small,0.5111793509329763
1,3,51,2,small,0.6236496399994551
1,3,51,3,small,0.8537164845015502
1,3,52,0,small,0.49109804688989284
1,3,52,1,small,0.5134892627933106
1,3,52,2,small,0.632638049999481
1,3,52,3,small,0.8591849703586194
1,3,53,0,small,0.49152194941894556
1,3,53,1,small,0.5149897740888674
1,3,53,2,small,0.6402951666661725
1,3,53,3,small,0.8658904479605899
1,3,54,0,small,0.4919256661132815
1,3,54,1,small,0.5143712134179689
1,3,54,2,small,0.645444801586831
1,3,54,3,small,0.8721836111529427
1,3,55,0,small,0.49231015820312524
1,3,55,1,small,0.5136868699218751
1,3,55,2,small,0.6480947515112677
1,3,55,3,small,0.8778980820504216
1,3,56,0,small,0.48084300781250017
1,3,56,1,small,0.5088863046875001
1,3,56,2,small,0.6482896442964455
1,3,56,3,small,0.8827823995718301
1,3,57,0,small,0.4684695312500001
1,3,57,1,small,0.5022667187500001
1,3,57,2,small,0.6461151374251862
1,3,57,3,small,0.8865040710207907
1,3,58,0,small,0.45532812500000014
1,3,58,1,small,0.5
1,3,58,2,small,0.6416691785001774
1,3,58,3,small,0.8886534307340864
1,3,59,0,small,0.4415625000000001
1,3,59,1,small,0.5
1,3,59,2,small,0.6350539795239784
1,3,59,3,small,0.8887473149848442
1,3,60,0,small,0.5
1,3,60,1,small,0.5
1,3,60,2,small,0.6263728376418841
1,3,60,3,small,0.8862325618903277
1,3,61,0,small,0.5
1,3,61,1,small,0.5
1,3,61,2,small,0.6157241310875087
1,3,61,3,small,0.8805265470384074
1,3,62,0,small,0.5
1,3,62,1,small,0.5
1,3,62,2,small,0.6032015534166748
1,3,62,3,small,0.8712231995603879
1,3,63,0,small,0.5
1,3,63,1,small,0.5
1,3,63,2,small,0.5889315389682618
1,3,63,3,small,0.8581217972003695
1,3,64,0,small,0.5
1,3,64,1,small,0.5
1,3,64,2,small,0.573071703779297
1,3,64,3,small,0.8412171878098756
1,3,65,0,small,0.5
1,3,65,1,small,0.5
1,3,65,2,small,0.5558093607421876
1,3,65,3,small,0.8206904764855958
1,3,66,0,small,0.5
1,3,66,1,small,0.5
1,3,66,2,small,0.53736010546875
1,3,66,3,small,0.7969001561767579
1,3,67,0,small,0.5
1,3,67,1,small,0.5
1,3,67,2,small,0.521932421875
1,3,67,3,small,0.7703736606445313
1,3,68,0,small,0.5
1,3,68,1,small,0.5
1,3,68,2,small,0.505666796875
1,3,68,3,small,0.752188642578125
1,3,69,0,small,0.5
1,3,69,1,small,0.5
1,3,69,2,small,0.5
1,3,69,3,small,0.7129916015625
1,3,70,0,small,0.5
1,3,70,1,small,0.5
1,3,70,2,small,0.5
1,3,70,3,small,0.6707109375000001
1,3,71,0,small,0.17818125
1,3,71,1,small,0.30921875
1,3,71,2,small,0.400234375
1,3,71,3,small,0.62575390625
1,3,72,0,small,0.15353125
1,3,72,1,small,0.261859375
1,3,72,2,small,0.3595625
1,3,72,3,small,0.5769179687500001
1,3,73,0,small,0.12875
1,3,73,1,small,0.21210937500000002
1,3,73,2,small,0.32034375000000004
1,3,73,3,small,0.5274570312500001
1,3,74,0,small,0.10387500000000001
1,3,74,1,small,0.16399062499999995
1,3,74,2,small,0.2779843750000001
1,3,74,3,small,0.47777031249999996
1,3,75,0,small,0.07893750000000001
1,3,75,1,small,0.13907187499999998
1,3,75,2,small,0.24301250000000002
1,3,75,3,small,0.42824375
1,3,76,0,small,0.0663875
1,3,76,1,small,0.11845625000000001
1,3,76,2,small,0.21043125
1,3,76,3,small,0.3792484375
1,3,77,0,small,0.05534375
1,3,77,1,small,0.09996875
1,3,77,2,small,0.18030625
1,3,77,3,small,0.3312078125
1,3,78,0,small,0.04571874999999999
1,3,78,1,small,0.08353125000000002
1,3,78,2,small,0.15266875000000002
1,3,78,3,small,0.28462578125
1,3,79,0,small,0.03740625
1,3,79,1,small,0.0690375
1,3,79,2,small,0.12753125
1,3,79,3,small,0.24009453124999997
1,3,80,0,small,0.030281250000000013
1,3,80,1,small,0.05636250000000002
1,3,80,2,small,0.10489375
1,3,80,3,small,0.19829765624999998
1,3,81,0,small,0.02422500000000001
1,3,81,1,small,0.045381250000000005
1,3,81,2,small,0.08475624999999998
1,3,81,3,small,0.15997734375
1,3,82,0,small,0.01912500000000001
1,3,82,1,small,0.03596875
1,3,82,2,small,0.06711874999999999
1,3,82,3,small,0.12571953125
1,3,83,0,small,0.014875000000000006
1,3,83,1,small,0.028
1,3,83,2,small,0.0519421875
1,3,83,3,small,0.09591484375000002
1,3,84,0,small,0.011375000000000005
1,3,84,1,small,0.02135
1,3,84,2,small,0.0391484375
1,3,84,3,small,0.07075859375000003
1,3,85,0,small,0.008531250000000002
1,3,85,1,small,0.015893750000000005
1,3,85,2,small,0.028620312500000005
1,3,85,3,small,0.05025078125
1,3,86,0,small,0.006256250000000003
1,3,86,1,small,0.011506250000000003
1,3,86,2,small,0.020201562500000006
1,3,86,3,small,0.034196093749999996
1,3,87,0,small,0.004468750000000002
1,3,87,1,small,0.008062500000000002
1,3,87,2,small,0.013696875000000002
1,3,87,3,small,0.022203906250000002
1,3,88,0,small,0.003093750000000001
1,3,88,1,small,0.005437500000000001
1,3,88,2,small,0.008871875000000001
1,3,88,3,small,0.013672656249999998
1,3,89,0,small,0.002062500000000001
1,3,89,1,small,0.0035062500000000016
1,3,89,2,small,0.005453125000000001
1,3,89,3,small,0.007899218749999999
1,3,90,0,small,0.0013125000000000005
1,3,90,1,small,0.0021437500000000007
1,3,90,2,small,0.0031437500000000003
1,3,90,3,small,0.004215625000000001
1,3,91,0,small,0.0007875000000000001
1,3,91,1,small,0.0012250000000000002
1,3,91,2,small,0.0016703125000000001
1,3,91,3,small,0.0020359375000000004
1,3,92,0,small,0.00043750000000000017
1,3,92,1,small,0.0006406250000000001
1,3,92,2,small,0.0007984375000000001
1,3,92,3,small,0.0008718749999999999
1,3,93,0,small,0.00021875000000000006
1,3,93,1,small,0.00029687500000000005
1,3,93,2,small,0.00033281250000000005
1,3,93,3,small,0.00033281250000000005
1,3,94,0,small,9.375000000000004e-05
1,3,94,1,small,0.00011562500000000005
1,3,94,2,small,0.00011718750000000002
1,3,94,3,small,0.00011718750000000002
1,3,95,0,small,3.125000000000001e-05
1,3,95,1,small,3.437500000000001e-05
1,3,95,2,small,3.437500000000001e-05
1,3,95,3,small,3.437500000000001e-05
1,3,96,0,small,6.250000000000002e-06
1,3,96,1,small,6.250000000000002e-06
1,3,96,2,small,6.250000000000002e-06
1,3,96,3,small,6.250000000000002e-06
1,3,97,0,small,0.0
1,3,97,1,small,0.0
1,3,97,2,small,0.0
1,3,97,3,small,0.0
1,3,98,0,small,0.0
1,3,98,1,small,0.0
1,3,98,2,small,0.0
1,3,98,3,small,0.0
1,3,99,0,small,0.0
1,3,99,1,small,0.0
1,3,99,2,small,0.0
1,3,99,3,small,0.0
1,3,100,0,small,0.0
1,3,100,1,small,0.0
1,3,100,2,small,0.0
1,3,100,3,small,0.0
1,4,0,0,small,0.523908967860659
1,4,0,1,small,0.6706396631558693
1,4,0,2,small,0.9161081350487356
1,4,0,3,small,0.9728383917850149
1,4,1,0,small,0.5238960948032988
1,4,1,1,small,0.6706589203968941
1,4,1,2,small,0.9158477766221058
1,4,1,3,small,0.9728552502665739
1,4,2,0,small,0.5238757659538286
1,4,2,1,small,0.6706560553349206
1,4,2,2,small,0.9159099598795866
1,4,2,3,small,0.9728635724716646
1,4,3,0,small,0.5238476321110515
1,4,3,1,small,0.6706347256510511
1,4,3,2,small,0.9159474486887644
1,4,3,3,small,0.9728650074033949
1,4,4,0,small,0.5238103662723604
1,4,4,1,small,0.6705974489829061
1,4,4,2,small,0.9159635796903401
1,4,4,3,small,0.9728608974632621
1,4,5,0,small,0.5237628862972454
1,4,5,1,small,0.6705455226728911
1,4,5,2,small,0.9159623172266494
1,4,5,3,small,0.9728520769902216
1,4,6,0,small,0.5237043297970029
1,4,6,1,small,0.6704789728472337
1,4,6,2,small,0.9159467738788876
1,4,6,3,small,0.972838632334335
1,4,7,0,small,0.5236340310891906
1,4,7,1,small,0.6703965288044346
1,4,7,2,small,0.915918926092578
1,4,7,3,small,0.9728196336566578
1,4,8,0,small,0.5235515000662427
1,4,8,1,small,0.6702956190992186
1,4,8,2,small,0.9158793136137136
1,4,8,3,small,0.9727928473176891
1,4,9,0,small,0.5234564028378363
1,4,9,1,small,0.6701723860803579
1,4,9,2,small,0.9158267300357981
1,4,9,3,small,0.9727544365195597
1,4,10,0,small,0.5233485440161276
1,4,10,1,small,0.6700217159806109
1,4,10,2,small,0.9157579428517852
1,4,10,3,small,0.9727004634824858
1,4,11,0,small,0.5234062893130463
1,4,11,1,small,0.6698374018373496
1,4,11,2,small,0.9156675386219995
1,4,11,3,small,0.9726301669765878
1,4,12,0,small,0.5236521891530791
1,4,12,1,small,0.6696241407132687
1,4,12,2,small,0.9155479061234749
1,4,12,3,small,0.9725457926018624
1,4,13,0,small,0.5239960232206144
1,4,13,1,small,0.6697511559453473
1,4,13,2,small,0.9153906276932342
1,4,13,3,small,0.9725140154388419
1,4,14,0,small,0.5243472335553984
1,4,14,1,small,0.6701239475343095
1,4,14,2,small,0.9151838376986724
1,4,14,3,small,0.9725473487702716
1,4,15,0,small,0.5246149432544488
1,4,15,1,small,0.6706512726598383
1,4,15,2,small,0.9150874502693491
1,4,15,3,small,0.9726398339943119
1,4,16,0,small,0.5246996887930419
1,4,16,1,small,0.6712076783999694
1,4,16,2,small,0.9151925694938421
1,4,16,3,small,0.972785762011595
1,4,17,0,small,0.5245155933537211
1,4,17,1,small,0.6716776740443934
1,4,17,2,small,0.9154802228278631
1,4,17,3,small,0.9729798333152266
1,4,18,0,small,0.5242391274134777
1,4,18,1,small,0.6719556118759697
1,4,18,2,small,0.9159041704887994
1,4,18,3,small,0.9731885147116658
1,4,19,0,small,0.5240081160676482
1,4,19,1,small,0.6719455567163342
1,4,19,2,small,0.9163921826326182
1,4,19,3,small,0.9733513775357077
1,4,20,0,small,0.5238125998445201
1,4,20,1,small,0.6715609275400884
1,4,20,2,small,0.9168472567253505
1,4,20,3,small,0.9733823724383859
1,4,21,0,small,0.5236386336560944
1,4,21,1,small,0.6710440652173891
1,4,21,2,small,0.917148777908811
1,4,21,3,small,0.9731924198977532
1,4,22,0,small,0.5234691889644246
1,4,22,1,small,0.6705987540954486
1,4,22,2,small,0.9171536250291981
1,4,22,3,small,0.9730300165734777
1,4,23,0,small,0.5232849552555077
1,4,23,1,small,0.6702081319736609
1,4,23,2,small,0.9166972248723227
1,4,23,3,small,0.972893706038001
1,4,24,0,small,0.5230650494985409
1,4,24,1,small,0.669851915620006
1,4,24,2,small,0.9162861997218548
1,4,24,3,small,0.9727786986606082
1,4,25,0,small,0.5228132867949464
1,4,25,1,small,0.6695069964725938
1,4,25,2,small,0.9159370679528371
1,4,25,3,small,0.9726756675294127
1,4,26,0,small,0.5225331997921511
1,4,26,1,small,0.669147976334086
1,4,26,2,small,0.9156359069236495
1,4,26,3,small,0.9725697392166011
1,4,27,0,small,0.5222280569329442
1,4,27,1,small,0.6687476479484503
1,4,27,2,small,0.9153619703663862
1,4,27,3,small,0.9724396601031129
1,4,28,0,small,0.5219008796072848
1,4,28,1,small,0.6682774249949011
1,4,28,2,small,0.9150870640364228
1,4,28,3,small,0.9722571205383135
1,4,29,0,small,0.5215544582697088
1,4,29,1,small,0.6677077257031444
1,4,29,2,small,0.9147750584774875
1,4,29,3,small,0.9719862205569743
1,4,30,0,small,0.5211913675819535
1,4,30,1,small,0.6670083139856712
1,4,30,2,small,0.9143821991715313
1,4,30,3,small,0.9716210027410046
1,4,31,0,small,0.5245611952514208
1,4,31,1,small,0.6661511189721223
1,4,31,2,small,0.9138594540262844
1,4,31,3,small,0.9712242368586261
1,4,32,0,small,0.5285701859537341
1,4,32,1,small,0.6653589182316512
1,4,32,2,small,0.9131552561529848
1,4,32,3,small,0.9708583051073563
1,4,33,0,small,0.5308727045713219
1,4,33,1,small,0.6722914605869206
1,4,33,2,small,0.9122450590884206
1,4,33,3,small,0.97187847217843
1,4,34,0,small,0.5313714402510757
1,4,34,1,small,0.6775797793135507
1,4,34,2,small,0.911048037807436
1,4,34,3,small,0.9732140153988711
1,4,35,0,small,0.5299691372354568
1,4,35,1,small,0.6811977751704146
1,4,35,2,small,0.9131597016828832
1,4,35,3,small,0.9744895384751152
1,4,36,0,small,0.5263945995649039
1,4,36,1,small,0.6823357932025925
1,4,36,2,small,0.9172949539836981
1,4,36,3,small,0.9757043223572526
1,4,37,0,small,0.5208336845673077
1,4,37,1,small,0.681077586932872
1,4,37,2,small,0.9212332895082839
1,4,37,3,small,0.9768612593878595
1,4,38,0,small,0.5187098086086092
1,4,38,1,small,0.6775143685074971
1,4,38,2,small,0.9243831237075231
1,4,38,3,small,0.9773621426404524
1,4,39,0,small,0.5193878891510564
1,4,39,1,small,0.6717444535236237
1,4,39,2,small,0.9261524255089965
1,4,39,3,small,0.976608634016548
1,4,40,0,small,0.5199022753819583
1,4,40,1,small,0.6638683440151727
